uuid,image_path,scientific_name
b42a4685-732a-487d-86c7-4873cab3e069,images-original/b4/b42a4685-732a-487d-86c7-4873cab3e069.jpeg,Danaus gilippus
0d3a6065-ab9d-4ce3-b004-2ef584b72c8b,images-original/0d/0d3a6065-ab9d-4ce3-b004-2ef584b72c8b.jpg,Dione vanillae
8d7503af-40bf-426f-9681-14e3347f7dd3,images-original/8d/8d7503af-40bf-426f-9681-14e3347f7dd3.jpg,Vanessa atalanta
c2f7f271-3e83-46d1-a7cf-5fdc4c5687ba,images-original/c2/c2f7f271-3e83-46d1-a7cf-5fdc4c5687ba.jpeg,Dione vanillae
71a52de6-84d6-4862-ac32-2905e2535603,images-original/71/71a52de6-84d6-4862-ac32-2905e2535603.jpeg,Danaus plexippus
04bd4380-7722-4e55-9210-68f6c79642de,images-original/04/04bd4380-7722-4e55-9210-68f6c79642de.jpeg,Limenitis arthemis
0894292b-ba18-44b8-95ca-ebb89a3b6aa5,images-original/08/0894292b-ba18-44b8-95ca-ebb89a3b6aa5.jpeg,Danaus plexippus
5bcbe66d-dff4-40e7-a47c-12f7f136c7ae,images-original/5b/5bcbe66d-dff4-40e7-a47c-12f7f136c7ae.jpeg,Pararge aegeria
b0c5e2a0-feb3-4a92-bb78-97d1b0033326,images-original/b0/b0c5e2a0-feb3-4a92-bb78-97d1b0033326.jpeg,Danaus plexippus
95d2fd11-44f2-4967-bf3f-c936fccbfdcd,images-original/95/95d2fd11-44f2-4967-bf3f-c936fccbfdcd.jpg,Vanessa atalanta
7c8af4a9-4fb7-4d60-ad41-d80de836ef4f,images-original/7c/7c8af4a9-4fb7-4d60-ad41-d80de836ef4f.jpeg,Aglais io
0dad5ed2-cb39-47d7-9a89-0656f3c122ef,images-original/0d/0dad5ed2-cb39-47d7-9a89-0656f3c122ef.jpg,Vanessa cardui
81625139-3a9c-4221-890b-1394b77f858e,images-original/81/81625139-3a9c-4221-890b-1394b77f858e.jpeg,Danaus plexippus
1bca61ea-9e29-48b1-b91e-bc0aeebb63bb,images-original/1b/1bca61ea-9e29-48b1-b91e-bc0aeebb63bb.jpeg,Vanessa cardui
0fcfe7f5-59f2-44e2-ac7f-855776b1d4f8,images-original/0f/0fcfe7f5-59f2-44e2-ac7f-855776b1d4f8.jpg,Vanessa virginiensis
1b43ce9c-a631-46e4-976a-4b6aa111c2ad,images-original/1b/1b43ce9c-a631-46e4-976a-4b6aa111c2ad.jpeg,Dioon
d6a7c153-e271-4158-8be9-511dfc62d6fb,images-original/d6/d6a7c153-e271-4158-8be9-511dfc62d6fb.jpeg,Danaus plexippus
a339e36e-666c-4168-9c41-e16f2464db18,images-original/a3/a339e36e-666c-4168-9c41-e16f2464db18.jpg,Vanessa atalanta
a9352b62-ea6f-40ef-b05b-b99a2956c01a,images-original/a9/a9352b62-ea6f-40ef-b05b-b99a2956c01a.jpeg,Vanessa atalanta
02f39741-e975-416c-af5f-44b8e5c0faac,images-original/02/02f39741-e975-416c-af5f-44b8e5c0faac.jpeg,Limenitis arthemis
8809433a-2e1d-4f32-800c-58951daa4664,images-original/88/8809433a-2e1d-4f32-800c-58951daa4664.jpeg,Danaus gilippus
dd12bf71-9c80-4cc5-9934-126f6153bbbc,images-original/dd/dd12bf71-9c80-4cc5-9934-126f6153bbbc.jpeg,Danaus plexippus
62ec57e7-561b-409b-a073-4e2e17deb2d1,images-original/62/62ec57e7-561b-409b-a073-4e2e17deb2d1.jpeg,Aglais io
36913435-6326-41de-a4fb-d76645baea1a,images-original/36/36913435-6326-41de-a4fb-d76645baea1a.jpg,Vanessa atalanta
89a1d166-0b00-4792-850f-7b26658bab2e,images-original/89/89a1d166-0b00-4792-850f-7b26658bab2e.jpeg,Pararge aegeria
15f32e50-3312-461a-bd7f-1b9f751df461,images-original/15/15f32e50-3312-461a-bd7f-1b9f751df461.jpg,Vanessa atalanta
fa0a2235-ffe5-45d8-8159-7af95c6ae070,images-original/fa/fa0a2235-ffe5-45d8-8159-7af95c6ae070.jpeg,Lasiommata maera
80ec085a-17ff-4776-9915-1e19dfc5251a,images-original/80/80ec085a-17ff-4776-9915-1e19dfc5251a.jpeg,Danaus plexippus
fe517e2e-093f-42b3-9dbb-937098a3bf5e,images-original/fe/fe517e2e-093f-42b3-9dbb-937098a3bf5e.jpeg,Vanessa atalanta
8e73eee3-2b24-4e8d-96cc-adc18528fb77,images-original/8e/8e73eee3-2b24-4e8d-96cc-adc18528fb77.jpg,Danaus chrysippus
666cb6ec-6690-4e91-88fb-2c4110888be8,images-original/66/666cb6ec-6690-4e91-88fb-2c4110888be8.jpg,Aglais io
e44e85bc-86b3-483c-a7ca-1f18036aad7a,images-original/e4/e44e85bc-86b3-483c-a7ca-1f18036aad7a.jpeg,Nymphalis polychloros
425e733b-c2ec-45df-a9a9-c25649590b32,images-original/42/425e733b-c2ec-45df-a9a9-c25649590b32.jpg,Vanessa atalanta
715f8b15-1dea-462a-a3aa-a7a10319d668,images-original/71/715f8b15-1dea-462a-a3aa-a7a10319d668.jpg,Danaus plexippus
0d5b37fe-c0b8-4712-afac-20ecd4078ac4,images-original/0d/0d5b37fe-c0b8-4712-afac-20ecd4078ac4.jpeg,Danaus plexippus
e3c409fe-52d9-4c2d-8b7f-60dec7d180b0,images-original/e3/e3c409fe-52d9-4c2d-8b7f-60dec7d180b0.jpg,Limenitis arthemis arthemis
d6cd385d-eac9-40a4-82c5-3266862afb7b,images-original/d6/d6cd385d-eac9-40a4-82c5-3266862afb7b.jpg,Limenitis arthemis
6f48da06-c631-4d72-95c2-131163e352df,images-original/6f/6f48da06-c631-4d72-95c2-131163e352df.jpeg,Vanessa virginiensis
67c3384f-38fc-44d0-beb5-24e0d2cf27f2,images-original/67/67c3384f-38fc-44d0-beb5-24e0d2cf27f2.jpeg,Dione vanillae
e41eea6a-3257-44ff-8dd5-57ff52eb912b,images-original/e4/e41eea6a-3257-44ff-8dd5-57ff52eb912b.jpg,Vanessa atalanta
5f96b656-8d0c-4140-926d-3e92e98f2bac,images-original/5f/5f96b656-8d0c-4140-926d-3e92e98f2bac.jpeg,Limenitis arthemis astyanax
42a3f044-ed83-440a-accf-e1f435918beb,images-original/42/42a3f044-ed83-440a-accf-e1f435918beb.jpg,Aglais io
940cb13d-ccda-43ce-8336-fb1bac5ab6e4,images-original/94/940cb13d-ccda-43ce-8336-fb1bac5ab6e4.jpeg,Danaus plexippus
dc1a052b-4ca0-40b0-9cf7-567833274c35,images-original/dc/dc1a052b-4ca0-40b0-9cf7-567833274c35.jpeg,Danaus plexippus
33f1e7e4-e13a-4f17-83b9-e3ce8c9644b7,images-original/33/33f1e7e4-e13a-4f17-83b9-e3ce8c9644b7.jpeg,Vanessa atalanta
230dffc7-77a9-444a-a94d-59245ffc6137,images-original/23/230dffc7-77a9-444a-a94d-59245ffc6137.jpeg,Vanessa atalanta
c61a1daf-6224-4687-a166-416d10209656,images-original/c6/c61a1daf-6224-4687-a166-416d10209656.jpeg,Dione vanillae
2a47f7e5-03c0-426c-83d1-3cb4a0adc771,images-original/2a/2a47f7e5-03c0-426c-83d1-3cb4a0adc771.jpeg,Vanessa atalanta
ebae9d8c-b518-4d01-9d0c-3684734b6fc9,images-original/eb/ebae9d8c-b518-4d01-9d0c-3684734b6fc9.jpeg,Dione vanillae
972ef180-cb5e-4887-a128-ce5210411e32,images-original/97/972ef180-cb5e-4887-a128-ce5210411e32.jpeg,Vanessa carye
88c42d0a-4ae0-42a2-ac2b-d845d2f0dddf,images-original/88/88c42d0a-4ae0-42a2-ac2b-d845d2f0dddf.jpeg,Pararge aegeria
aebe8332-9984-4d3b-be2d-f053b493754f,images-original/ae/aebe8332-9984-4d3b-be2d-f053b493754f.jpeg,Danaus plexippus
08f12116-a179-45f4-9b45-f62ae5dabd73,images-original/08/08f12116-a179-45f4-9b45-f62ae5dabd73.jpeg,Aglais io
ce69b8ee-5e2e-4680-bbe8-4bfad81bab29,images-original/ce/ce69b8ee-5e2e-4680-bbe8-4bfad81bab29.jpg,Limenitis arthemis arthemis
be19bd81-d3a6-4429-98c1-ac25f211a8dd,images-original/be/be19bd81-d3a6-4429-98c1-ac25f211a8dd.jpeg,Danaus gilippus
821113de-a0bf-4af2-8c14-f508bba85865,images-original/82/821113de-a0bf-4af2-8c14-f508bba85865.jpeg,Danaus plexippus
1737f111-ae90-422e-8fac-fc71323c66d6,images-original/17/1737f111-ae90-422e-8fac-fc71323c66d6.jpeg,Dione vanillae
4ea0e3f9-f23e-4789-9835-6588a7f5a6a2,images-original/4e/4ea0e3f9-f23e-4789-9835-6588a7f5a6a2.jpeg,Aglais io
68ba2872-104e-4ee0-8c15-071c52dbbc06,images-original/68/68ba2872-104e-4ee0-8c15-071c52dbbc06.jpg,Vanessa virginiensis
1efae821-9d48-4866-bd31-0bf044e7ede4,images-original/1e/1efae821-9d48-4866-bd31-0bf044e7ede4.jpeg,Danaus plexippus
5f45a065-f4ab-4392-b5a9-e57ccef1a3d2,images-original/5f/5f45a065-f4ab-4392-b5a9-e57ccef1a3d2.jpeg,Vanessa annabella
50f3a210-cba3-4dff-ad0e-5146e0347480,images-original/50/50f3a210-cba3-4dff-ad0e-5146e0347480.jpeg,Danaus plexippus
5dc84a04-d125-4625-938c-0fed6c2a910d,images-original/5d/5dc84a04-d125-4625-938c-0fed6c2a910d.jpeg,Vanessa atalanta
45d74840-4169-4f88-a501-fcb865fae302,images-original/45/45d74840-4169-4f88-a501-fcb865fae302.jpeg,Limenitis weidemeyerii
2cec23f9-8fc9-4a11-8a16-f9b9ef9a10b3,images-original/2c/2cec23f9-8fc9-4a11-8a16-f9b9ef9a10b3.jpg,Vanessa cardui
fa399dfb-3f7b-44d8-b258-bec994ca0af4,images-original/fa/fa399dfb-3f7b-44d8-b258-bec994ca0af4.jpeg,Vanessa kershawi
46d81c30-e197-42d9-9ac7-8a61bd4208d8,images-original/46/46d81c30-e197-42d9-9ac7-8a61bd4208d8.jpeg,Lasiommata megera
40d6330e-b8c5-4e7e-9306-37c114f9ada5,images-original/40/40d6330e-b8c5-4e7e-9306-37c114f9ada5.jpeg,Vanessa atalanta
59533db2-de9a-43a3-8da6-96cd8476d5c1,images-original/59/59533db2-de9a-43a3-8da6-96cd8476d5c1.jpeg,Vanessa atalanta
567e94b7-6920-4cc7-a51f-ce3b070b7307,images-original/56/567e94b7-6920-4cc7-a51f-ce3b070b7307.jpg,Aglais io
1ca98792-51f7-4ac4-a265-76130c4d9ab6,images-original/1c/1ca98792-51f7-4ac4-a265-76130c4d9ab6.jpeg,Pararge aegeria
d8e2d189-183c-4849-a05b-57320f2cf922,images-original/d8/d8e2d189-183c-4849-a05b-57320f2cf922.jpeg,Danaus plexippus
f319b885-3d4f-41e9-80af-0e4f7812666d,images-original/f3/f319b885-3d4f-41e9-80af-0e4f7812666d.jpeg,Vanessa cardui
0a0228f5-d13b-42bc-abb3-41abfbd0e9e5,images-original/0a/0a0228f5-d13b-42bc-abb3-41abfbd0e9e5.jpeg,Danaus plexippus
1befa504-52dc-4999-8fdc-029c5e52c5ea,images-original/1b/1befa504-52dc-4999-8fdc-029c5e52c5ea.jpeg,Dione vanillae
9d43da80-9e6b-4c2a-979a-9a37c70fbfcb,images-original/9d/9d43da80-9e6b-4c2a-979a-9a37c70fbfcb.jpeg,Danaus plexippus
a1d42285-6329-4b7b-b5d1-72c46a83d419,images-original/a1/a1d42285-6329-4b7b-b5d1-72c46a83d419.jpeg,Limenitis archippus
5ec2b27e-5825-42fe-ae12-777ad5f08472,images-original/5e/5ec2b27e-5825-42fe-ae12-777ad5f08472.jpeg,Danaus gilippus
cae33781-139a-412f-bb67-60a7d119c6e6,images-original/ca/cae33781-139a-412f-bb67-60a7d119c6e6.jpeg,Vanessa atalanta
a385e0f4-233a-42ae-9080-284bb79b2a85,images-original/a3/a385e0f4-233a-42ae-9080-284bb79b2a85.jpeg,Dione vanillae
028d221c-6088-4cdd-98b9-5f8cbd5adcd6,images-original/02/028d221c-6088-4cdd-98b9-5f8cbd5adcd6.jpeg,Vanessa carye
56ea79f8-bcfa-4c54-bead-42bdac5f1bd1,images-original/56/56ea79f8-bcfa-4c54-bead-42bdac5f1bd1.jpeg,Danaus plexippus
63bb279e-9dc1-463f-97a3-fcc434fecc1b,images-original/63/63bb279e-9dc1-463f-97a3-fcc434fecc1b.jpeg,Vanessa atalanta
3304bd3c-feb0-444a-862e-6db8aea34442,images-original/33/3304bd3c-feb0-444a-862e-6db8aea34442.jpeg,Danaus chrysippus
d93ca62c-e684-48d2-b773-f6bc31bb58f7,images-original/d9/d93ca62c-e684-48d2-b773-f6bc31bb58f7.jpg,Danaus plexippus
763ba574-4e9e-4889-86a1-16653bf1fa3f,images-original/76/763ba574-4e9e-4889-86a1-16653bf1fa3f.jpeg,Dione
9148edc5-e9a1-4c11-8199-0d052a7d3cb9,images-original/91/9148edc5-e9a1-4c11-8199-0d052a7d3cb9.jpeg,Vanessa virginiensis
2d934c6a-41a4-44bb-b15a-f26093536739,images-original/2d/2d934c6a-41a4-44bb-b15a-f26093536739.jpeg,Danaus plexippus
4d7e9bb7-d2c9-444a-9298-d6c430a4c136,images-original/4d/4d7e9bb7-d2c9-444a-9298-d6c430a4c136.jpg,Nymphalis antiopa
100ab369-5e5d-45f6-863d-4f8f28397f48,images-original/10/100ab369-5e5d-45f6-863d-4f8f28397f48.jpeg,Pararge aegeria
8cffa389-2499-4aa1-b6c4-7bbe6d625945,images-original/8c/8cffa389-2499-4aa1-b6c4-7bbe6d625945.jpeg,Danaus gilippus
b8531d41-a405-47a4-9b4a-9abc243cea8a,images-original/b8/b8531d41-a405-47a4-9b4a-9abc243cea8a.jpeg,Vanessa virginiensis
2aa34d9f-ef7c-498c-a452-8354b06b2d36,images-original/2a/2aa34d9f-ef7c-498c-a452-8354b06b2d36.jpg,Limenitis arthemis
065f3bb5-c684-47fb-b092-c67a51cb20d9,images-original/06/065f3bb5-c684-47fb-b092-c67a51cb20d9.jpeg,Danaus plexippus
7854f696-4ffe-489f-8e37-b358266396ac,images-original/78/7854f696-4ffe-489f-8e37-b358266396ac.jpg,Dione vanillae
20636b19-d569-4a42-b91e-7d9afdc26e28,images-original/20/20636b19-d569-4a42-b91e-7d9afdc26e28.jpeg,Limenitis archippus
9944aacd-e4aa-4b01-9611-ba7b5908a69e,images-original/99/9944aacd-e4aa-4b01-9611-ba7b5908a69e.jpeg,Dione vanillae
438add00-537a-4207-9dea-08ef4545857d,images-original/43/438add00-537a-4207-9dea-08ef4545857d.jpeg,Limenitis archippus
a30a4371-d4f4-4351-9a0a-9524ebd4c4a6,images-original/a3/a30a4371-d4f4-4351-9a0a-9524ebd4c4a6.jpeg,Dione vanillae
fa73a955-8bc0-40b3-9fd3-ef88d975f068,images-original/fa/fa73a955-8bc0-40b3-9fd3-ef88d975f068.jpeg,Danaus gilippus
2f255cf7-7329-4c04-b124-fe74e2a24290,images-original/2f/2f255cf7-7329-4c04-b124-fe74e2a24290.jpeg,Danaus plexippus
bf8b2e7a-659c-464f-8e52-99ed305ad5ea,images-original/bf/bf8b2e7a-659c-464f-8e52-99ed305ad5ea.jpg,Vanessa atalanta
ed1485e1-1e7a-49f6-8eb5-00a6e3f01960,images-original/ed/ed1485e1-1e7a-49f6-8eb5-00a6e3f01960.jpeg,Limenitis arthemis
4a963277-aa94-4854-a227-f19b3e650a08,images-original/4a/4a963277-aa94-4854-a227-f19b3e650a08.jpg,Dione moneta
85533314-1a2b-4af7-a119-4e9a8804541a,images-original/85/85533314-1a2b-4af7-a119-4e9a8804541a.jpeg,Vanessa atalanta rubria
9b2237a7-32c5-4462-91c8-9e779581ff9d,images-original/9b/9b2237a7-32c5-4462-91c8-9e779581ff9d.jpg,Danaus plexippus
41ded48a-2049-4342-b5a1-e03f4e64688e,images-original/41/41ded48a-2049-4342-b5a1-e03f4e64688e.jpeg,Limenitis arthemis astyanax
e9afb0a7-77dd-4e11-aa07-f0ed70289b05,images-original/e9/e9afb0a7-77dd-4e11-aa07-f0ed70289b05.jpeg,Danaus plexippus
a94acefa-9cd1-467f-99ce-21bc8a7a2e2e,images-original/a9/a94acefa-9cd1-467f-99ce-21bc8a7a2e2e.jpg,Vanessa atalanta
67553416-f9fb-4e9c-9a4e-232f03b51c9d,images-original/67/67553416-f9fb-4e9c-9a4e-232f03b51c9d.jpeg,Vanessa virginiensis
7c35b42f-293f-4e5d-8453-f46017da57e9,images-original/7c/7c35b42f-293f-4e5d-8453-f46017da57e9.jpg,Limenitis arthemis arthemis
960237c2-5e0a-428c-b6ab-23bc25f19db4,images-original/96/960237c2-5e0a-428c-b6ab-23bc25f19db4.jpeg,Pararge aegeria
c849372b-19b0-4c81-ab04-bb44c3cfc767,images-original/c8/c849372b-19b0-4c81-ab04-bb44c3cfc767.jpg,Vanessa atalanta
b496a9ff-0cae-4747-be85-d82781452b03,images-original/b4/b496a9ff-0cae-4747-be85-d82781452b03.jpg,Aglais io
233438d8-38b1-4891-a64f-f6ca4ac90630,images-original/23/233438d8-38b1-4891-a64f-f6ca4ac90630.jpg,Danaus plexippus
3bd01963-718c-4069-8b83-c77b78f2d949,images-original/3b/3bd01963-718c-4069-8b83-c77b78f2d949.jpeg,Danaus plexippus
983bc6a2-a53f-4f68-a26d-6273ff6838b1,images-original/98/983bc6a2-a53f-4f68-a26d-6273ff6838b1.jpeg,Lopinga achine
42fa495c-cce2-464b-ad33-50e0890b18dc,images-original/42/42fa495c-cce2-464b-ad33-50e0890b18dc.jpeg,Dione vanillae
569387ac-baa7-4b32-837e-fa4a13e72662,images-original/56/569387ac-baa7-4b32-837e-fa4a13e72662.jpeg,Vanessa atalanta
8bd958d7-c2d5-46bb-bf97-c7a3628c8aa2,images-original/8b/8bd958d7-c2d5-46bb-bf97-c7a3628c8aa2.jpg,Vanessa atalanta
845700f3-b195-4ba4-8561-60c2eb5b1938,images-original/84/845700f3-b195-4ba4-8561-60c2eb5b1938.jpg,Vanessa cardui
4d2cb32d-d915-4378-ad72-19f505b4f087,images-original/4d/4d2cb32d-d915-4378-ad72-19f505b4f087.jpeg,Lasiommata megera
3f0f5e5c-5bfc-402a-9d45-7101b991b7cf,images-original/3f/3f0f5e5c-5bfc-402a-9d45-7101b991b7cf.jpeg,Vanessa atalanta
101e049e-2777-4cbb-b8d3-33b8c617b87a,images-original/10/101e049e-2777-4cbb-b8d3-33b8c617b87a.jpeg,Danaus plexippus
9cd96475-df7c-4716-9b1c-80c6359f03cd,images-original/9c/9cd96475-df7c-4716-9b1c-80c6359f03cd.jpeg,Danaus petilia
7e71fbc2-233e-4112-88f0-7aec9277f65d,images-original/7e/7e71fbc2-233e-4112-88f0-7aec9277f65d.jpeg,Danaus gilippus
caba0fa5-e764-4bfa-b84b-2409fca4d8a8,images-original/ca/caba0fa5-e764-4bfa-b84b-2409fca4d8a8.jpeg,Danaus gilippus
7749ae85-8063-40d3-8182-65fe5d083a9e,images-original/77/7749ae85-8063-40d3-8182-65fe5d083a9e.jpg,Aglais urticae
723a50d3-0cd0-45b2-ba90-32d7142a67aa,images-original/72/723a50d3-0cd0-45b2-ba90-32d7142a67aa.jpg,Vanessa atalanta
e5cfa721-64a1-4b2b-b75f-0a29852bec6f,images-original/e5/e5cfa721-64a1-4b2b-b75f-0a29852bec6f.jpeg,Aglais io
ac6688c6-12e4-4f79-887c-12b183f539ac,images-original/ac/ac6688c6-12e4-4f79-887c-12b183f539ac.jpeg,Pararge aegeria
bae5737f-6f0d-41a6-b591-75e9b872cad2,images-original/ba/bae5737f-6f0d-41a6-b591-75e9b872cad2.jpg,Limenitis arthemis
46b1a88f-f97a-4ec1-b11f-632f8401f874,images-original/46/46b1a88f-f97a-4ec1-b11f-632f8401f874.jpeg,Aglais io
789fd4e2-15c0-4cdc-b0e1-216d70f969a2,images-original/78/789fd4e2-15c0-4cdc-b0e1-216d70f969a2.jpeg,Dione vanillae
93f68328-3928-46ed-9215-5095c6281be4,images-original/93/93f68328-3928-46ed-9215-5095c6281be4.jpg,Vanessa cardui
2c019112-2795-4352-9666-a1e03d1c698b,images-original/2c/2c019112-2795-4352-9666-a1e03d1c698b.jpg,Vanessa annabella
71981f2b-b558-4952-9269-11ccbb5c4578,images-original/71/71981f2b-b558-4952-9269-11ccbb5c4578.jpeg,Danaus plexippus
b429b800-7fa7-47ef-a434-1d9ddb59865e,images-original/b4/b429b800-7fa7-47ef-a434-1d9ddb59865e.jpeg,Lasiommata megera
69db48bf-7512-48f6-a164-5d2dc98539c0,images-original/69/69db48bf-7512-48f6-a164-5d2dc98539c0.jpg,Dione vanillae
dde36c32-4c6b-4033-811a-dfeffbc4d690,images-original/dd/dde36c32-4c6b-4033-811a-dfeffbc4d690.jpeg,Danaus plexippus
6884fb11-8121-4e2b-b358-9244bfae2cfe,images-original/68/6884fb11-8121-4e2b-b358-9244bfae2cfe.jpg,Vanessa annabella
2dc27409-9d7e-4ade-a6e7-5310dc121c06,images-original/2d/2dc27409-9d7e-4ade-a6e7-5310dc121c06.jpg,Danaus plexippus
eebe6d5a-9872-4c1d-a3d7-65ab311eb6fb,images-original/ee/eebe6d5a-9872-4c1d-a3d7-65ab311eb6fb.jpeg,Limenitis arthemis astyanax
23729a79-49e6-4bfb-aecd-b81d1c7b266c,images-original/23/23729a79-49e6-4bfb-aecd-b81d1c7b266c.jpeg,Limenitis weidemeyerii
04dd9367-d3df-4d05-8e12-a787c74efd65,images-original/04/04dd9367-d3df-4d05-8e12-a787c74efd65.jpeg,Limenitis archippus
1b249ce8-0a44-48be-90b3-1b0997298bf4,images-original/1b/1b249ce8-0a44-48be-90b3-1b0997298bf4.jpeg,Vanessa atalanta
8d6a16bf-2a43-43d3-b7a0-15b4720ef55e,images-original/8d/8d6a16bf-2a43-43d3-b7a0-15b4720ef55e.jpg,Vanessa atalanta
09ab7a9e-6a26-4037-a230-7034abe2f4e7,images-original/09/09ab7a9e-6a26-4037-a230-7034abe2f4e7.jpeg,Danaus gilippus
6b27227b-9c85-4430-9239-3da783cbf99a,images-original/6b/6b27227b-9c85-4430-9239-3da783cbf99a.jpeg,Vanessa atalanta
1606373b-acfe-42a8-afca-374a35bbcf1c,images-original/16/1606373b-acfe-42a8-afca-374a35bbcf1c.jpg,Danaus plexippus
b8f7b7ba-17a5-46f0-bd5a-7357b1a3c1fa,images-original/b8/b8f7b7ba-17a5-46f0-bd5a-7357b1a3c1fa.jpeg,Aglais io
6c68e853-09ba-4ec2-b140-0f822a27106a,images-original/6c/6c68e853-09ba-4ec2-b140-0f822a27106a.jpeg,Pararge aegeria
eb1a66ed-7a12-4953-ab12-d516af8961b7,images-original/eb/eb1a66ed-7a12-4953-ab12-d516af8961b7.jpg,Danaus plexippus
e3c2f7e4-43c4-4a3d-af5a-c53d90852686,images-original/e3/e3c2f7e4-43c4-4a3d-af5a-c53d90852686.jpg,Vanessa atalanta
58cb4d94-d065-4822-935c-d6d77ffb8545,images-original/58/58cb4d94-d065-4822-935c-d6d77ffb8545.jpeg,Dione vanillae
0465d2ec-b0e3-46b5-a323-65905ebbd4ff,images-original/04/0465d2ec-b0e3-46b5-a323-65905ebbd4ff.jpeg,Vanessa atalanta
196c784a-62b7-497b-82c2-9a6734668a8d,images-original/19/196c784a-62b7-497b-82c2-9a6734668a8d.jpg,Vanessa atalanta
9cb19ef3-66a1-4711-8668-99e797f695f9,images-original/9c/9cb19ef3-66a1-4711-8668-99e797f695f9.jpg,Nymphalis antiopa
312260e4-bbe9-487a-9383-7ddae61a6c26,images-original/31/312260e4-bbe9-487a-9383-7ddae61a6c26.jpeg,Danaus gilippus thersippus
8e6fbc75-2b90-4397-bcbb-100d688a4bc6,images-original/8e/8e6fbc75-2b90-4397-bcbb-100d688a4bc6.jpeg,Danaus plexippus plexippus
8d9bb53f-c5f5-4a53-aae2-4b6d401b37a9,images-original/8d/8d9bb53f-c5f5-4a53-aae2-4b6d401b37a9.jpg,Nymphalis antiopa
6499a4fc-726e-4f56-9a64-ec69ed925f3a,images-original/64/6499a4fc-726e-4f56-9a64-ec69ed925f3a.jpg,Lasiommata maera
fca7f83f-b992-40be-9706-8b4e42c273f7,images-original/fc/fca7f83f-b992-40be-9706-8b4e42c273f7.jpg,Vanessa virginiensis
4a07e555-8f13-4733-a4c7-c6644821b8ff,images-original/4a/4a07e555-8f13-4733-a4c7-c6644821b8ff.jpg,Nymphalis antiopa
42df0902-a736-4aaf-96a6-a1af780b09e7,images-original/42/42df0902-a736-4aaf-96a6-a1af780b09e7.jpeg,Dione vanillae
c1538987-a2fd-49c1-af97-1cb636a0deb0,images-original/c1/c1538987-a2fd-49c1-af97-1cb636a0deb0.jpg,Limenitis arthemis
6105f73e-18aa-4633-9c67-95d4722423c8,images-original/61/6105f73e-18aa-4633-9c67-95d4722423c8.jpeg,Limenitis arthemis arthemis × astyanax
a6d55984-961b-4b10-9598-fbc60a6664a2,images-original/a6/a6d55984-961b-4b10-9598-fbc60a6664a2.jpeg,Vanessa atalanta rubria
f9760450-44dd-4af1-bbd6-90727257a751,images-original/f9/f9760450-44dd-4af1-bbd6-90727257a751.jpg,Danaus plexippus
ecdbd80b-22ba-4276-82d3-b876f0b6b96b,images-original/ec/ecdbd80b-22ba-4276-82d3-b876f0b6b96b.jpeg,Vanessa atalanta
1cd5cc73-a2cc-4fec-a6de-4716c9ce0c80,images-original/1c/1cd5cc73-a2cc-4fec-a6de-4716c9ce0c80.jpeg,Dione vanillae
1191ac94-f03c-4abc-a402-bdc2d75a962c,images-original/11/1191ac94-f03c-4abc-a402-bdc2d75a962c.jpeg,Danaus plexippus
cfa278be-8ae7-423a-81b9-daad319de30f,images-original/cf/cfa278be-8ae7-423a-81b9-daad319de30f.jpeg,Vanessa atalanta
3ed12f14-a2f9-4f15-98b6-b7d80fb6b5dd,images-original/3e/3ed12f14-a2f9-4f15-98b6-b7d80fb6b5dd.jpeg,Danaus chrysippus
11a0ba64-ca1d-4c0b-8415-37b3af647118,images-original/11/11a0ba64-ca1d-4c0b-8415-37b3af647118.jpg,Danaus plexippus
7ad7067b-0edd-443b-a042-911dee201c43,images-original/7a/7ad7067b-0edd-443b-a042-911dee201c43.jpg,Limenitis arthemis arthemis
f6337d39-4ce7-4fa7-9987-7de17bba8260,images-original/f6/f6337d39-4ce7-4fa7-9987-7de17bba8260.jpeg,Lasiommata maera
ef00fbea-f935-47ae-86c8-6e815762ac39,images-original/ef/ef00fbea-f935-47ae-86c8-6e815762ac39.jpeg,Aglais io
4013eb82-fdb9-4ec9-bcc7-2930d07d26c1,images-original/40/4013eb82-fdb9-4ec9-bcc7-2930d07d26c1.jpg,Danaus plexippus
07334378-5e3a-4653-8524-991015cc688e,images-original/07/07334378-5e3a-4653-8524-991015cc688e.jpeg,Vanessa atalanta
ea7d83bb-c3ed-494b-9112-cd9865a90c4d,images-original/ea/ea7d83bb-c3ed-494b-9112-cd9865a90c4d.jpeg,Pararge aegeria
019c9e0a-a8bb-4a95-bdd4-3d83ccb68317,images-original/01/019c9e0a-a8bb-4a95-bdd4-3d83ccb68317.jpeg,Danaus plexippus
3687982d-d218-4a84-b59a-8376a80315fe,images-original/36/3687982d-d218-4a84-b59a-8376a80315fe.jpeg,Vanessa virginiensis
84031671-811e-4795-8c16-f3305569bd5c,images-original/84/84031671-811e-4795-8c16-f3305569bd5c.jpg,Aglais milberti
a648f0ad-a7c9-4448-b780-80a9b6c55823,images-original/a6/a648f0ad-a7c9-4448-b780-80a9b6c55823.jpeg,Vanessa atalanta
ce2d3e85-2f75-4981-a15f-c836008cbd2e,images-original/ce/ce2d3e85-2f75-4981-a15f-c836008cbd2e.jpeg,Vanessa kershawi
